age,income,income_group,employment_years,savings_ratio,expense_ratio,transaction_frequency,income_stability_score,payment_consistency,eligibility
43,30454.3858573575,Low,7,0.34929412872978893,0.567269713383305,22,0.7325090158852333,0.9536057391807877,1
31,26454.174638816992,Low,24,0.19786330614548875,0.4689599776702387,38,0.6040172525453771,0.7937398211879289,0
52,63925.57845071211,Medium,8,0.5479429036780972,0.910687147051987,38,0.9783731770199825,0.5908766387864073,1
56,55312.62598555086,Medium,14,0.529985911422787,0.821233657363213,21,0.386820112224034,0.829775708954705,1
53,60653.092057885435,Medium,9,0.18299869078394307,0.8507920591643469,29,0.8071896320128165,0.7887577412689378,0
44,49258.809183876336,Low,1,0.29667447091996774,0.8230215246741337,38,0.38249611740160117,0.7315892730779691,0
59,37796.66282554646,Low,19,0.05580698457239577,0.5542470621507625,35,0.4170752740855312,0.648971935051818,0
54,72286.71769254905,High,4,0.5806597697542165,0.8221551192486579,28,0.6303948720790034,0.565678288628473,0
48,20000.0,Low,18,0.41859705988486295,0.5419306480414522,32,0.4800353948307656,0.762600818527513,0
57,43968.08864492527,Low,12,0.1200018920266265,0.77136597811353,35,0.45721854691993724,0.9286791967248751,1
27,75729.80319936783,High,10,0.15914582366672125,0.7575397473159045,28,0.9309166757704639,0.9158123263467701,1
24,41983.231465939265,Low,0,0.5309874877238075,0.595718144411187,33,0.5045590443127085,0.8894219883500737,1
57,67833.50839596994,Medium,21,0.5162641603157724,0.6702739699539314,40,0.6231032482075856,0.8783427687866078,1
21,43994.8180892707,Low,29,0.33121508637720254,0.5852639621585152,25,0.9795147926417759,0.8303797906648666,1
21,50883.10252339426,Low,14,0.4614315180943932,0.4482031554770304,30,0.9007501522258756,0.9778810850791233,1
40,71498.41031609596,High,25,0.14758774360491014,0.8699692358188261,24,0.7383232923845535,0.5363185898156236,0
39,34443.033658737346,Low,17,0.3673740030577455,0.7303489132800839,34,0.40016975626991436,0.6361236195496395,0
49,74905.56660152692,High,15,0.37744505010265317,0.49389489080328475,33,1.0,0.7569390344089558,1
30,60918.40984895533,Medium,8,0.26605621405594254,0.6121738155734141,32,0.8572947113826087,0.5688986036273309,0
38,85128.7773475806,High,0,0.3908327502073953,0.5384166560007232,23,0.409705113235121,0.7998825189231482,1
48,64162.99943293479,Medium,10,0.2273114671141269,0.8288485987844681,23,1.0,0.6779283799154656,1
55,38610.267590413045,Low,8,0.2450249528692707,0.6033054299474813,26,0.3888213945790792,0.9557080153339431,0
51,94559.88843882471,High,22,0.2234248530013063,0.8665893631878445,30,0.8166565286917552,0.9097119654192054,1
47,40281.14110395685,Low,10,0.3061010246093711,0.589553723876752,22,0.6160064396366741,0.9143501696159139,0
31,55456.878317321156,Medium,12,0.33488682870545805,0.791927830416739,18,1.0,0.606713901443746,1
58,79148.17853923546,High,25,0.18320932222072578,0.6908165806099177,27,1.0,0.8149071338871346,0
25,22401.444506327236,Low,1,0.5248499359543375,0.6134300040613512,30,0.7415748212395308,0.825718124530748,1
28,88793.37960227746,High,13,0.11826128442892692,0.7052706586296109,28,0.8796422578135799,0.9714277817840814,0
54,36982.31415347372,Low,5,0.2980864194355917,0.7498011608091825,26,0.9121256231867003,0.8485256893788565,1
32,50900.01160324855,Low,7,0.04263317081118428,0.6107152548755714,29,0.9251196196841742,0.5243718373223507,0
58,65777.15808395352,Medium,17,0.0800988779277464,0.7218273245930132,29,0.7851684739701505,0.8310802042134344,0
21,59165.88287829198,Medium,15,0.05238506274309797,0.5744561577565714,28,0.5353306534135449,0.6861007401081745,0
51,75783.52116900907,High,20,0.5778675070865313,0.6981513719051325,18,0.5946799216609124,0.8204638093598217,0
24,27983.84858057899,Low,28,0.15650481502758626,0.7052676118757737,36,0.7939379225825707,0.7356020780779854,0
25,74549.02707545435,High,11,0.46545317519831686,0.9324644893182261,25,0.8560436909745175,0.6409463247864019,0
50,76144.8477554706,High,10,0.08241082074181284,0.800852389483638,27,0.6361713890182922,0.9384155068318957,1
44,80584.51658491784,High,5,0.446085323979445,0.7940199296912318,28,1.0,0.7350491664004977,1
23,28206.784560671793,Low,2,0.07789228273283128,0.8981960724874163,31,0.6082519893152821,0.8298443920954267,1
31,30621.295323419556,Low,13,0.08040480661495407,0.6600320112938308,37,0.8195710291891638,0.7972794739494417,0
24,53152.48700682977,Medium,27,0.34111063826052734,0.8497134749493482,27,0.4997301199845859,0.6896575666934894,0
46,32783.48437394598,Low,1,0.07659652230620319,0.8728518846507859,25,0.5799410459810457,0.8328323744412858,0
47,23920.642011709926,Low,10,0.5357713284181921,0.2731373785942846,20,0.7061710953928368,0.8692003157970696,0
47,52290.71885557669,Medium,21,0.15990341303288355,0.7893979606245393,26,0.3786347819747425,0.9641923966171979,1
26,64681.82722915529,Medium,2,0.6707809703370372,0.5746291268969107,30,0.39401736001934917,0.8249286393526447,1
35,115979.59060589319,High,17,0.621923675939024,0.647781887906309,23,0.6048578979446481,0.9714336519138553,1
50,70973.50308091381,High,0,0.3781304552415293,0.4917516640207126,29,0.9504125775893666,0.859599433207573,1
57,95045.39999799637,High,29,0.3596954971319992,0.7985964968743395,22,0.5465962877500383,0.8959841717456856,1
57,59116.97827252846,Medium,23,0.10165985779213459,0.8262621377030401,36,0.979232906520062,0.861893362489743,1
57,71191.31985734586,High,0,0.3097784882306683,0.7476827684732645,25,0.87243433691831,0.9055741827930104,0
55,57077.24608934451,Medium,11,0.6186413560464558,0.8150980405311513,38,0.8393221258356054,0.9569347011875604,1
43,113662.46433433778,High,14,0.3504547906409267,0.8992193448649689,20,0.8855453509210457,0.48125842181020495,1
26,46288.18272941884,Low,4,0.24447276968236878,0.4880510299803094,35,1.0,0.8448504997815847,1
24,49000.51399733618,Low,26,0.30714909808450225,0.9140094311575659,29,0.7925784492066412,0.8561409525574694,0
38,75930.81375312408,High,5,0.2799052476341194,0.7238585128518279,31,0.8304241738402225,0.9098578509047545,1
29,64149.45807278652,Medium,15,0.2635997066057885,0.6334970241504632,32,0.6815289065757124,0.5840207689544867,0
49,51516.75993045769,Medium,26,0.24494816519536733,0.4988576102997585,38,0.9621315526931079,0.39470393510047674,0
33,79207.54297476313,High,11,0.16496815597353381,0.519922650021751,38,0.41939043675953747,0.9462739084065408,0
37,59177.05670537755,Medium,11,0.29688329351138304,0.6517851100004599,39,0.6001901199946078,0.856105386376873,1
52,59036.06545105223,Medium,2,0.3093288150283165,0.34105222357062176,31,0.559699997995536,0.8361544170103438,0
42,64611.64615057782,Medium,29,0.4345103605232618,0.7932731989126072,27,0.6431823622626985,0.7358021902016905,1
24,25317.58620975323,Low,22,0.24399147351068923,0.6585675214022304,28,0.6612549561541965,0.925968438256855,1
25,28134.92016421128,Low,1,0.2522529408074013,0.6775797109646287,31,0.9973964234373899,0.9171989121522813,1
57,81737.91225173615,High,6,0.33635783838481337,0.5611451068461254,36,1.0,0.7510810556201476,1
33,46460.76658164991,Low,1,0.42944007763062625,0.6150898435085433,21,0.7743466921293467,0.7272235051745031,1
54,57340.97303580609,Medium,20,0.5108361643743302,0.6409516881120905,33,0.3712512526569332,0.863288004886204,1
42,92248.77272245853,High,6,0.27551906896893935,0.9004085500394865,27,0.7811926772188076,0.6611837767958251,0
43,58242.650881408306,Medium,10,0.7046577701321783,0.6109778141301437,23,0.4061836288235888,0.8385779869761387,0
23,55798.22371785678,Medium,10,0.046074032036475636,0.5571576669485081,30,0.6076099756231167,0.8655844053875299,1
54,77921.55178990579,High,13,0.09368063754865379,0.5875014570169595,29,0.5910572151026445,0.7734669901682766,1
52,48034.701668942806,Low,2,0.3441823694371103,0.6187368058244257,36,0.8016914874617871,0.636373402098263,1
41,84058.58458564078,High,13,0.37627297604370147,0.5909801434691574,38,0.39657374621733943,0.8063014928446851,1
41,77511.1583887296,High,10,0.33889902773612784,0.763840363813119,32,0.9296039615564746,0.9149123005752096,1
31,96606.66390616674,High,3,0.3053618766342777,0.7063904952930753,24,0.97510155422038,0.8247687724336084,1
59,46193.13913445602,Low,16,0.16603603445650192,0.5720120489573635,29,0.3688372938779825,0.8048917481125067,0
24,87339.49292404827,High,15,0.17583491241532406,0.564941384108516,35,0.4446083063514332,0.9241907981728034,0
21,71081.84214007853,High,2,0.07933173488217536,0.7899965296591808,39,1.0,0.8731337604302849,1
48,33492.67232649957,Low,24,0.5570481651109456,0.7702180043780593,36,0.7646806902676148,0.9462418799975044,1
44,20000.0,Low,9,0.32749093138029656,0.6060775153153523,42,0.992244033771627,0.8794222871043755,1
55,44039.46235809341,Low,20,0.44940169225584115,0.8058222997137655,29,0.6643581842371898,0.9019770634234701,1
33,65846.95614691505,Medium,14,0.19995130699655528,0.6075792858241409,42,0.49929129208444334,0.9013273488129171,1
54,68746.95865215614,Medium,7,0.3856372653983601,0.5992811541610915,43,0.6278701416338296,0.728789855959218,0
31,58818.3786942987,Medium,17,0.3357487346218395,0.8625349744125606,26,1.0,0.9170965107589284,1
56,58997.41268153935,Medium,2,0.6276187381641669,0.6578410571707048,32,0.43971278596854546,0.9280641724272977,1
37,57480.1299979962,Medium,6,0.1323082954452462,0.95,27,0.9820236097181217,0.8607306280476863,1
55,80624.34267476715,High,29,0.07345877244526901,0.798110013246876,35,0.751444605053438,0.8763050233901033,1
38,31274.206034338564,Low,9,0.27264252142017464,0.8371356603422053,32,0.3803116461008942,0.6897684838396541,0
42,65365.79715068557,Medium,19,0.2007512887006915,0.6567540188382022,25,0.64519735874965,0.9356699465697562,1
44,43544.97448273917,Low,8,0.46433229776275436,0.4435513034599611,23,0.5138193891291019,0.8688500174065587,0
39,41869.17869885131,Low,13,0.36769644784579925,0.937532582510542,45,0.7445658028098155,0.8613580744116887,0
57,83524.61127813673,High,22,0.4804606392465983,0.8262528640823606,37,0.49023939946290174,0.7203537223918335,0
59,40334.73846160115,Low,13,0.13203574846308486,0.6853535229587756,21,0.9992245836208514,0.6480678604449397,1
41,57209.63532200277,Medium,10,0.21295938920486868,0.6903015920722372,31,0.5051045342083628,0.8917064455772263,1
28,99169.96803757989,High,27,0.037049482261842535,0.8965705872284315,30,0.8422177779933306,0.8716021498953275,1
48,76761.53936163349,High,0,0.21438958393647792,0.6931912958017556,35,0.9586366961789916,0.838608751713968,1
25,50900.593740792436,Low,3,0.35572916214463096,0.6712591136727123,20,0.7680282924269761,0.8855856736297383,1
37,52552.53883188238,Medium,25,0.0675603791905333,0.7732225614619459,21,0.8114471787875631,0.8050132769247478,1
57,35455.942026834135,Low,26,0.3417781666251976,0.5620941679707279,43,0.62198100028595,0.8062952686116611,1
56,86012.90484532104,High,5,0.3419794430814822,0.8467848089405408,32,0.45730128150818433,0.7232813811857196,0
39,80227.03615842135,High,21,0.13295297810803525,0.5801655412825223,36,0.47215618702658385,0.8285448981423583,0
47,73732.04547739562,High,25,0.1194044000353428,0.7998385309704873,18,0.8652437853794904,0.9275458605503305,0
54,75936.65889618277,High,21,0.32954156522772166,0.8899759104919966,31,0.9340071673372168,0.7098986585879069,0
31,44509.507812051525,Low,4,0.29181081989125424,0.7378795448052355,32,0.9341150619958437,0.7925525492339061,0
32,29041.75114528299,Low,2,0.33147815956382515,0.8589732820329105,23,0.5829570510853898,0.9762966243952851,1
41,71210.80850607618,High,1,0.19121922315420356,0.95,41,1.0,0.7534624906593652,0
31,77771.15747242789,High,2,0.47806769280389216,0.8573296874288949,20,0.8269027862020436,0.8878434901058774,0
59,92140.93366253926,High,8,0.12471417610086478,0.6909170362438568,28,0.49963523543711036,0.8746346986822111,1
48,55982.195874531426,Medium,18,0.42720687184450057,0.5889406319811515,29,0.4031187169379752,0.7330606253334253,1
25,53064.974428393616,Medium,18,0.33654349724690696,0.854874826679178,29,0.7344953477898583,0.51455167837523,0
37,55214.79590661088,Medium,16,0.0890864120690524,0.553216366963927,31,0.8739666264755261,0.7961471403400875,1
40,73414.87650865776,High,17,0.19825023075535952,0.7792404451476069,35,0.3860595472712026,0.7693782708685685,0
32,54358.21434649507,Medium,10,0.2141795008594473,0.95,32,0.3701547612896105,0.8802353213082039,1
26,58955.2182647332,Medium,11,0.19883121793355663,0.6974662884323709,24,0.7637606679623997,0.6710048159004314,0
37,76621.05782477907,High,2,0.16312816204958822,0.6611688272870285,27,1.0,0.8297695981523545,1
39,47483.27689532528,Low,17,0.40202407581800426,0.7013364398658852,27,0.8637566620970436,0.9401386526571893,1
46,87823.07970843527,High,23,0.08538001868968291,0.28099940610978286,32,0.49391765637061197,0.9763457484215214,1
52,72661.78014653153,High,5,0.09378853510844688,0.8091146835456905,37,0.43370448358954916,0.8382333478553903,0
26,22847.587413193687,Low,6,0.4950038491562996,0.6920165180004504,32,0.892881493227377,0.7699953830852297,1
56,49692.9160694327,Low,0,0.4240601585486333,0.9314821451576704,29,0.916536993029417,0.6040437265064933,0
58,20000.0,Low,5,0.35712236210940884,0.8738145766953984,28,0.6397860164841636,0.7194272136567962,0
31,56066.41203426399,Medium,17,0.3385130443483631,0.6469625489162808,38,0.38108655817402265,0.9379973082879705,1
53,50033.77791758929,Low,12,0.1367265189453186,0.7283103186821487,32,0.8864132853441373,0.6395620474322413,0
44,76697.09518400377,High,21,0.18748665239229448,0.8052822821060583,27,0.6650612962415755,0.6597324638745029,1
43,42379.63302089332,Low,18,0.38807877994360257,0.5971319214255122,30,0.9138553498909413,0.8422841196380539,0
35,67754.7000386898,Medium,6,0.30288535069246053,0.8684853181948006,38,0.4686282056392984,0.959994148010633,0
47,71376.95218936868,High,18,0.15234389686652203,0.6551124869157279,23,0.6956541576371665,0.8406535489233589,1
31,65143.89704456028,Medium,8,0.20600363305614044,0.5712915786653645,27,0.733615810867345,0.6354598172176428,0
37,82802.47163545058,High,2,0.23796906987783548,0.5089956337553245,19,0.6415386078691475,0.6097123621045052,1
34,101365.77701683751,High,22,0.3045776436354703,0.7482600397670681,29,1.0,0.8552102810509983,1
47,62238.83885398135,Medium,11,0.11103202300055517,0.8803374045406714,31,0.8962633087301375,0.955431859592096,0
38,68103.59033780737,Medium,19,0.036939256703765196,0.8975500549316785,27,0.949206923086064,0.6878617616524176,0
48,42394.460923357794,Low,23,0.23396972488079593,0.901706757916784,37,0.5111407483696722,0.8126651600977511,0
24,39609.53171953515,Low,29,0.36735010101542576,0.5569733299981364,33,0.6088766577303519,0.839789793200286,1
27,80676.59300665456,High,17,0.2465571831227247,0.7247596834701568,38,0.45821881589906766,0.7976376830689323,0
55,78030.51012206716,High,7,0.21991001862475218,0.9003218736105705,33,1.0,0.9073231103388393,1
29,39407.602516574734,Low,8,0.18461499718492308,0.9492633867993121,30,0.5197295156353748,0.8681476501910333,0
28,33835.58914981055,Low,12,0.19331924747780055,0.9368617212313566,38,0.404244115024693,0.7484324763651365,0
37,47025.26390638821,Low,7,0.2480147667477016,0.4920288770302962,31,0.49067966249948086,0.8732238531807184,1
37,57172.44061131778,Medium,21,0.14566411485492897,0.48012242001932415,24,0.7572619665804453,0.7158144412332852,1
53,51817.47183033512,Medium,9,0.3200801654607634,0.5392086962806996,25,0.5867853325385161,0.6847346320398018,0
52,63210.297366645056,Medium,16,0.5213078106056729,0.7734679567952005,29,0.47798226324454135,0.8402817077240703,0
28,78341.25024745212,High,6,0.280680073579153,0.8996325380570522,31,0.7061661389527351,0.8352225369907529,1
39,69242.08757509876,High,16,0.4876420868420474,0.750447716051761,36,0.8385696636541575,0.781104073431647,1
58,70722.41995368247,High,22,0.2613345939833175,0.8265962505972303,33,0.8360658130671774,0.8007066802526586,1
23,20000.0,Low,29,0.052605120895589844,0.4098226784270517,38,0.33032186012244036,0.8941234088375029,1
25,27721.93959761835,Low,17,0.2480310291816621,0.3612514710892961,36,0.8565100676207983,0.9449449804614811,1
33,44070.86384707884,Low,23,0.15533938337876274,0.6619631098137558,31,0.5128842412376954,0.9114480438623928,1
51,47372.12703680987,Low,1,0.5839244702357826,0.49598227212690627,26,0.9928939234768581,0.95653397288582,1
36,76796.55669878467,High,2,0.0053655684683914335,0.45580723783739213,34,0.4737320729744831,0.9489959142789888,1
52,42421.97137063737,Low,28,0.31574220693447075,0.8464263587365477,27,0.6220344428876564,0.7566564975074294,0
42,73338.55322714736,High,27,0.5457183335306702,0.5036530701744864,37,0.5918859922182007,0.5737560448808574,0
49,44297.88522387404,Low,18,0.20285407848938092,0.5002182830040633,25,0.6882545966524511,0.7979697901523225,1
42,35982.3142521437,Low,0,0.10709958265882102,0.95,35,0.5554900795516164,0.7340928928040485,0
23,36911.006819124166,Low,20,0.32314962082137966,0.5217705314909241,38,0.8767776877636057,0.5581827653657327,1
30,105165.32986578444,High,20,0.4048698919955983,0.902563842331464,35,0.6725481981384749,0.5869091642594735,1
41,43852.700629800114,Low,9,0.39152410720442976,0.8492361842879818,31,0.5889452630529582,0.8101198098834471,0
36,73819.74417720681,High,20,0.47091169378147507,0.7777330414495851,26,1.0,0.8114109101866076,1
32,28836.03140499599,Low,13,0.3228838931547091,0.8068702389560546,28,0.6112533166169216,0.9281101245880825,0
22,88378.58008357469,High,12,0.617718299418682,0.7046241086658682,21,0.47940022241704683,0.7794064959524869,1
44,66980.82290127427,Medium,8,0.0775981179261756,0.8134541536273291,30,0.5545835864422471,0.7667204933598878,0
55,65479.57737585774,Medium,5,0.19348254812383908,0.7321110999863563,29,0.8718738743808782,0.8475748488987312,1
50,68276.54646286638,Medium,5,0.17213703230459376,0.8333468400807919,31,0.5515752711581684,0.8787431675846562,1
50,70479.99448890702,High,18,0.6326425684193678,0.42512450030061816,28,0.846824087167888,0.5801892306968913,1
55,76181.3451768976,High,20,0.5788643134841316,0.5517626106610151,35,1.0,0.9513458046202039,1
39,48018.051635819436,Low,9,0.3019433646675769,0.6990204039576661,29,0.609890327343002,0.886888751376185,1
28,46848.23412455755,Low,22,0.1521032793169914,0.5059365739013829,45,0.48170156411132625,0.5619770320845422,0
46,60984.47756096136,Medium,2,0.12102260903202154,0.9222821462505015,30,0.8627442721010681,0.899779148957218,0
27,73688.55520836618,High,17,0.3476182940491155,0.8271503508860935,26,0.6801395226228139,0.6931855032725106,0
50,58666.890475550215,Medium,20,0.6146009928658474,0.9280092676632988,32,0.3909707496967078,0.6709919410375855,1
27,75478.03591598207,High,18,0.09521194631914484,0.8732343018453765,37,0.7803960031967252,0.8903915045999489,1
23,72356.73565403835,High,4,0.10762335368277061,0.912770355406286,22,0.7786863302239907,0.8962413406077163,1
21,55660.334771679474,Medium,24,0.022630156031872177,0.5803377749673901,25,0.8328546144951754,0.6740612959574148,0
56,25056.40060438301,Low,10,0.27743025596769205,0.3739961192486944,22,0.8397424145296564,0.8333846862788894,0
45,49929.44109292177,Low,9,0.3566995833665684,0.8400810543215002,40,0.8018650530336634,0.719870700564777,0
57,94855.9446761935,High,16,0.20682903066706318,0.15927352973411643,26,0.6316694937774862,0.898248368668128,1
21,66801.19301411399,Medium,3,0.22372934603394187,0.426768273005319,29,0.9515678264390289,0.8110089070832143,1
35,47208.997374598155,Low,25,0.039063147233008015,0.8703260437011417,28,1.0,0.7477334004995212,1
57,65013.03155215798,Medium,20,0.2636372982322653,0.6679359659214963,31,0.5764833710077484,0.8731933349884141,1
33,73532.88136655604,High,17,0.1884336474279429,0.7472261015620448,37,0.570815589473649,0.9431507632989365,1
28,47218.687810967334,Low,27,0.09943174469466963,0.19477817761134097,26,0.7063217638839964,0.8208849130474057,0
25,84707.67788243793,High,17,0.7353380705024782,0.8993079921452866,29,1.0,0.9836612678814067,1
29,69913.960423273,High,0,0.16530699990009232,0.7275945537237423,28,0.48426747911639106,0.9192577244713261,0
21,38001.824536553206,Low,13,0.24273511760494984,0.5241635731071469,23,0.6844663229969006,0.861644794427185,0
56,77127.32573084747,High,7,0.30215537133829834,0.798451470601845,20,0.5130771681984233,0.9340568453355066,1
55,51807.73230404609,Medium,1,0.14545761745493513,0.7531936574193727,25,0.6387310917276076,0.809397502502261,1
22,56417.39147388789,Medium,18,0.3431090549170116,0.8177727944937312,38,0.6216256782211251,0.9132105249197472,1
43,39680.62606063778,Low,14,0.32806431447751694,0.8477008274816223,26,0.7392988438300214,0.41030633993933086,0
29,72628.9282537966,High,27,0.06581712454946738,0.7891899967636342,34,0.396873936418204,0.9682003332071293,0
54,57022.69546609157,Medium,1,0.5802257278264281,0.7077569596543066,29,0.922100120964796,0.6166348668655093,1
34,73475.13909001218,High,3,0.36016956480059803,0.7880145664880236,20,0.8700122454888506,0.4988837163895483,1
24,48980.35221868861,Low,29,0.678001288567088,0.4826428804478141,29,1.0,0.7274748555396925,1
50,46691.934242598436,Low,0,0.1845583305277053,0.593130829019776,25,0.5257112566140364,0.744726089629902,0
51,45071.25856804499,Low,18,0.25616854784106874,0.7610043110205915,20,0.9525306886122352,0.6222289479625192,1
58,67920.64359085857,Medium,20,0.248686033454297,0.5974159958954095,28,0.7951667762728238,0.9471808559656197,0
31,46393.003509945265,Low,9,0.19942616069750874,0.5715226426960619,29,0.5080847537384018,0.9213611417176126,1
55,55937.747025471734,Medium,0,0.6001221407869378,0.4831316692498606,24,0.5629397505012258,0.7893074757880401,1
28,49631.46025387336,Low,19,0.36165145649613367,0.8875667284559623,32,0.3639110970971885,0.7610744847500973,1
23,68801.67849795353,High,21,0.4329264858958939,0.35741873630777526,24,0.6092804949923987,0.7025587370942181,1
34,25293.951067913775,Low,14,0.21554018117741947,0.8465938920073148,40,0.9548866498181094,0.6652251605839088,0
33,64940.657404466765,Medium,3,0.25547181608402647,0.6857183636310176,32,0.41760536969055756,0.6827431579455773,0
52,94626.86378191615,High,6,0.5573532674143117,0.3439886721569505,29,1.0,0.7793726490422997,1
54,84720.52217467396,High,29,0.46089181465997303,0.9041905201058738,35,0.650444242786585,0.8571608958368576,1
39,47666.937560530554,Low,6,0.07735679338886559,0.5288622292463585,22,0.866273018263007,0.6794232279381406,0
58,69892.03552329968,High,21,0.1001940922961067,0.7986660730822895,33,0.8308740213747317,0.8280664808679865,1
36,66011.3094567981,Medium,24,0.4222443963544942,0.7880332216021333,25,0.8367479796991778,0.8824574186003834,0
22,89387.84126324275,High,17,0.11106051889200513,0.6090674355071423,27,0.7732282097103966,0.781873048089833,1
37,20000.0,Low,12,0.5326997860876893,0.6192048418351557,43,0.6450136065858056,0.7323407572248483,0
54,82257.34737870329,High,9,0.11832204582839775,0.7781346389198327,26,1.0,0.9309503730824412,1
36,54649.64654472258,Medium,23,0.07299989599017401,0.5736473792805592,29,0.8306751113243014,0.7910262681311605,1
58,45135.42121099165,Low,7,0.44137867943655323,0.7251780068174722,41,0.7753624149662367,0.8197605618746708,1
22,44563.95942410749,Low,26,0.05141223365681581,0.8709979490280125,30,0.6373349368136331,0.8210720533024282,0
22,34001.8736757744,Low,9,0.2821589992478985,0.7177465886318738,29,0.49155737333868704,0.9231829453281067,1
46,47717.631850521284,Low,13,0.3901505677241306,0.7003397118552711,28,0.34899174223915247,0.852987029456661,0
33,38405.31892137209,Low,13,0.3108842423992869,0.8251559173250771,23,1.0,0.8923547989225419,0
51,63604.34341014637,Medium,26,0.40457320600802893,0.4049150262900001,26,0.8930659632889653,0.8511891053811246,1
54,71798.7526465676,High,19,0.44108811086574207,0.5115339867715228,35,1.0,0.7476580501752391,1
59,54868.531807232765,Medium,21,0.4356527095929945,0.8538439657204488,31,0.8940033113898292,0.8287114973272667,1
23,89994.4641251233,High,10,0.3557829448816566,0.7226991052519173,31,0.4218628232294606,0.7471471511719183,1
28,49031.57429086123,Low,5,0.34029995560253035,0.7547764053378643,24,0.6598928854590321,0.8700330684011387,0
43,53822.75155206815,Medium,20,0.21794518465637994,0.7440432556812101,21,0.4355707232143168,0.8484290476679884,0
34,50541.187141431525,Low,29,0.2642555340158459,0.8752358451213738,28,0.9114299347266687,0.5797626637842345,1
47,71972.3774782879,High,0,0.2827243965439829,0.791113539100292,33,0.502159706757647,0.680904555296058,1
49,73991.47005703778,High,18,0.4796818978692103,0.7801642033765351,32,0.8343551315654231,0.8046000044494397,1
59,69907.33767942194,High,6,0.0860246142660082,0.6167233546378049,30,0.8308890546880183,0.645092990052868,1
59,57517.826921250606,Medium,23,0.2477812297812796,0.799525695413525,32,0.8047372966662121,0.7598256967397184,1
21,33187.54281844222,Low,17,0.5631983775224121,0.7526919647528556,33,0.9480356978804267,0.6838827235678995,1
37,53611.188383789864,Medium,2,0.4638002538918915,0.603557467430063,35,0.8616360636540564,0.903828379183927,1
50,89562.79427801062,High,19,0.43650715257512374,0.4520592769938824,42,0.6188052904808525,0.8797604854928389,1
33,80264.75774869972,High,29,0.32509396207725794,0.37113887768676507,47,0.6006197285648112,0.9538211639768632,1
41,65881.0079337344,Medium,10,0.41703059881609117,0.38677572767614193,31,0.38148637110291816,0.2860783788321429,1
39,52310.958857631136,Medium,4,0.3840558031562095,0.3511558429584742,28,0.9881109335397387,0.9599396473627316,1
39,59727.63045330951,Medium,18,0.36626807090754826,0.5439569441327936,38,0.4321615324154635,0.7771709590907414,0
45,52399.915219285715,Medium,20,0.26828839477620503,0.7475328697405744,27,0.6877848262536035,0.8270823319313091,1
42,83861.03376167093,High,23,0.3541748769991973,0.7765300499868837,29,0.7398112349141241,0.8612029511115997,1
51,43220.660032131695,Low,23,0.204746770671931,0.7897533264526837,25,0.6567101408436345,0.8242489963180019,0
37,78473.38564593955,High,29,0.10541125945279894,0.7500256461395044,29,0.7804712047005099,0.8516707436445632,0
43,49415.948566824656,Low,1,0.4810280592567753,0.8539961508768151,36,0.8598933609291577,0.6875648077757923,0
52,86418.53660723983,High,21,0.31299542370217764,0.8367374397844741,32,0.5237830594880929,0.5483626904972049,0
30,68535.51847616014,Medium,3,0.49668868265356836,0.6528460143406044,28,0.4201244436775977,0.8948641369005835,1
30,45012.25200110262,Low,24,0.3027160008487123,0.5875388463204714,32,0.9452064002375912,0.789230432307194,1
56,53813.751729959855,Medium,9,0.38597158721419317,0.7353232781296105,24,0.700160634333523,0.7269156890622056,1
28,74232.81213446653,High,1,0.3999164536040795,0.8112844707481504,36,0.46338278976263425,0.5183550480265807,1
40,50017.14352851881,Low,7,0.0996822457450916,0.8646811114985375,26,0.8204682448319887,0.6751069158222205,1
52,60442.72970762412,Medium,0,0.21903297980577954,0.7459906461461319,24,0.5165971492362648,0.7268454797332371,0
34,49741.116617021115,Low,26,0.19043660756994346,0.8103517107158028,25,0.4070195793071826,0.979322791820759,0
48,95182.34296497093,High,5,0.11013655597265765,0.7199114581417863,26,0.5929824840696469,0.9210242828338167,1
44,98621.4378590266,High,10,0.2818606976957847,0.9240308541523107,39,0.6064479392964537,0.8343195491366225,1
35,89262.47906783447,High,26,0.15780876977094102,0.9050885777512985,22,0.9971682864037004,0.8608599575989497,1
42,57512.52069732334,Medium,29,0.1281830854930475,0.5605815390240271,30,0.5726578681630866,0.8573912600108275,0
50,51944.94706586063,Medium,27,0.06459901172320347,0.7284910637472863,30,0.8981289240884109,0.9263487901793104,1
24,44416.728409717405,Low,9,0.1965922570857301,0.7736501977358586,29,0.748479635251699,0.8924179842897098,0
33,90714.42581606211,High,12,0.3209425993110255,0.7597137455626993,25,0.45700194149210005,0.9221018615435667,1
43,78614.47421402339,High,0,0.29059771680797347,0.5087791146477982,37,0.4881407256597252,0.6825364990617084,0
28,79575.2176301468,High,1,0.1493554221080242,0.81001252682284,26,0.4356561704730422,0.7094223558643289,0
38,55001.44126238216,Medium,2,0.21350653666465463,0.6290671708444703,21,0.6360431120609256,0.7281367107784125,1
32,24842.050314841836,Low,8,0.24043225211494845,0.3992387507409769,25,1.0,0.8696241497648524,0
51,29440.847809184736,Low,4,0.22503735035223998,0.8973390554765344,28,0.4559988481925659,0.8942988830103671,0
34,61152.681258050194,Medium,9,0.5794402361704271,0.8880094779157757,31,0.6006206345636096,0.874041012545177,1
54,49546.514872673295,Low,9,0.13253888171745057,0.5031762611337508,32,0.9235564894527153,0.8781626889961347,0
